m#node	C#node2vec-0	C#node2vec-1	C#node2vec-2	C#node2vec-3	C#node2vec-4	C#node2vec-5	C#node2vec-6	C#node2vec-7	C#node2vec-8	C#node2vec-9	C#node2vec-10	C#node2vec-11	C#node2vec-12	C#node2vec-13	C#node2vec-14	C#node2vec-15	C#node2vec-16	C#node2vec-17	C#node2vec-18	C#node2vec-19	C#node2vec-20	C#node2vec-21	C#node2vec-22	C#node2vec-23	C#node2vec-24	C#node2vec-25	C#node2vec-26	C#node2vec-27	C#node2vec-28	C#node2vec-29	C#node2vec-30	C#node2vec-31	cD#class
Carl Erik Mathias Uhlen	0.35695255	0.608022	-1.2582884	-0.6946116	1.802362	-0.82566994	0.5732686	0.755694	-1.5698358	-0.40722466	1.0252692	-0.11151878	0.43682566	-1.10295	-0.86790305	-1.0305789	-0.26754078	-0.9979585	0.3597777	0.27139592	0.50342894	-0.16286695	0.63644755	0.5387933	-0.3073485	1.9239391	-1.8271327	-0.030412005	-0.3373961	0.85289276	0.8813126	0.13753493	1
Greta Bentzen	0.3323146	0.61631244	-1.261081	-0.69167054	1.7454001	-0.8406823	0.5641962	0.80447507	-1.6212534	-0.40852997	0.9949812	-0.074920826	0.4209271	-1.1237755	-0.8584044	-0.9607697	-0.18642326	-1.0040317	0.3367506	0.3132616	0.5180683	-0.116150536	0.6749853	0.564985	-0.30394495	1.881183	-1.7961581	-0.10234511	-0.27356058	0.891166	0.91456693	0.12223986	2
Hans Johan Hekland	0.364992	0.6178813	-1.2107947	-0.71955293	1.7739515	-0.8109245	0.50817627	0.75331587	-1.6211606	-0.38690472	1.035344	-0.0673018	0.43758097	-1.0954578	-0.85296327	-1.0147818	-0.23679066	-1.0222399	0.3272057	0.2993392	0.52046525	-0.1427989	0.61733085	0.5546463	-0.3383277	1.8485041	-1.7853447	-0.10257442	-0.26647258	0.8729048	0.9236145	0.08509128	1
Robert Verner Ahlgren	0.33139142	0.60124993	-1.2497298	-0.7302328	1.7763859	-0.78120273	0.5054219	0.77175266	-1.6016513	-0.38004473	1.0365275	-0.090844706	0.4583925	-1.1086766	-0.8490037	-0.9835111	-0.2598725	-0.96719974	0.34251496	0.32633114	0.48439497	-0.14707437	0.65199256	0.5481617	-0.30992353	1.8849994	-1.842448	-0.12777856	-0.3240426	0.85573256	0.8880525	0.11161913	1
Ann-Tove Kongsnes	-1.5708759	-0.45663354	-0.53822786	-0.28488973	-0.08471255	-0.28684524	0.33345607	0.69965976	-0.60936457	0.052518588	1.3984264	-0.78420633	0.64286846	-1.1449698	1.926023	0.12783712	0.2494128	-0.8146551	0.5320342	1.3140764	0.29550362	-0.015528404	0.9434924	-0.52497095	-0.11492187	-0.0982042	-1.0940701	0.5349555	-1.2767283	-1.0618645	-0.6490209	-0.12884197	2
Benedicte Heidenreich Fossum	-1.1777022	-0.2658625	-0.53950965	-0.24422626	0.096396945	-0.43889645	0.60917914	0.44924262	-0.29589656	-0.24852827	1.4729751	-0.8543524	0.8370797	-0.9127758	1.4409932	0.09580913	0.102732554	-0.5453098	0.14162697	0.81193614	-0.09703519	-0.012655576	0.48473504	-0.5524878	0.08193347	-0.09484492	-0.93588805	-0.13026813	-1.444781	-0.79057115	-0.42287824	-0.41650194	2
John Ole Skeide	-1.5504355	-0.44842252	-0.5085907	-0.18530276	-0.017457822	-0.36442286	0.32888073	0.62711465	-0.5697172	0.10387646	1.2990322	-0.7427319	0.59152144	-1.0321007	1.7999661	0.21152666	0.3198583	-0.9287911	0.6548094	1.2652726	0.19158697	0.027251216	0.8795162	-0.6074193	-0.006604723	-0.15739222	-1.0513881	0.45702204	-1.3406342	-1.0313962	-0.44330966	-0.20841956	1
Karl Johan Jakola	-1.5186563	-0.52070755	-0.58309424	-0.20228185	-0.0677801	-0.28393978	0.30775744	0.6386506	-0.6373045	0.10367458	1.3034625	-0.78502816	0.6569192	-1.0505427	1.8322966	0.21326186	0.3822502	-0.8617653	0.60955054	1.2179116	0.1536523	-0.1407651	0.8620233	-0.7036494	-0.12477298	-0.17715396	-1.0273254	0.5357691	-1.3772159	-1.0128334	-0.588902	-0.283953	1
Lill Beate Pedersen	-1.6751457	-0.46896902	-0.50387275	-0.09253129	-0.017383674	-0.35645458	0.36446604	0.71852916	-0.67383903	0.073636755	1.4008862	-0.74098665	0.6386866	-1.2795525	1.846756	0.18429235	0.34622195	-1.0294377	0.64073986	1.2178456	0.09964664	0.017283859	0.9413661	-0.6229524	-0.23405345	-0.103952006	-1.135622	0.55790156	-1.3610114	-1.1424481	-0.6014034	-0.21857217	2
Steinar Fossen	-1.4605281	-0.54896057	-0.49951497	-0.15712352	-0.052241452	-0.25401422	0.45431924	0.55188936	-0.63336116	-0.0030751212	1.3262012	-0.75738007	0.5771445	-1.0805324	1.8975229	0.25922874	0.31519622	-0.89749855	0.54446155	1.2700279	0.13354562	-0.053160034	0.879654	-0.6059761	-0.087558374	-0.025204716	-1.0515786	0.5228283	-1.2261487	-1.1062236	-0.6565083	-0.08118866	1
Viktor Helmer Sørensen	-1.5477607	-0.4124339	-0.49310622	-0.09371173	-0.02873182	-0.35286874	0.32651177	0.58667344	-0.65889496	0.050699707	1.3706954	-0.75072795	0.5938649	-1.1056331	1.8773378	0.19431423	0.35294282	-0.93169785	0.6362021	1.1677325	0.060427293	0.004083941	0.9017733	-0.6055267	-0.06676186	-0.07012585	-1.093951	0.43307963	-1.3167639	-0.9855827	-0.57638776	-0.21556157	1
Ann Elizabeth Seabrook	-0.66802716	-0.9100518	-0.14318553	0.0787559	1.360668	-0.3225301	0.8718684	0.2591204	-0.42219123	0.0424643	-0.5835166	-0.49236432	-0.24370688	-0.8203583	0.08049617	-1.2788523	1.584048	-0.031182284	-0.18253736	1.4228873	0.8027384	-0.6708451	1.2758224	-0.4473006	-0.52903533	1.0080068	-1.8565029	-0.4015642	0.826226	0.044568166	-0.6464613	0.17976876	2
Artur Rastrogin	-0.86099917	-0.8599386	-0.11801498	0.0937407	1.3370507	-0.3356417	0.7065314	0.32443854	-0.38783932	0.03863676	-0.58302104	-0.45940828	-0.34180745	-0.8305518	0.044700813	-1.3078218	1.5616306	0.011317635	-0.2811318	1.4641479	0.77249354	-0.64496106	1.3091336	-0.41332686	-0.5459224	1.0787369	-1.950525	-0.4159576	0.7866954	0.08348249	-0.69481415	0.30305916	1
Einar Olof Lyche	-0.6420336	-0.8943779	-0.11360375	0.10437793	1.4483981	-0.3204782	0.6924584	0.3974057	-0.3524883	0.064750455	-0.60437495	-0.51633006	-0.29527703	-0.7528447	0.116845794	-1.3271383	1.6308103	0.071063876	-0.17346418	1.5340384	0.8402901	-0.6469894	1.33336	-0.4315138	-0.5273932	0.97492635	-1.9351318	-0.4226932	0.91566116	0.08097663	-0.72501105	0.22412717	1
Frederick Matthew Thomas Ponsonby	-0.7029456	-0.87408006	-0.13955906	0.07967683	1.395497	-0.24891953	0.63119054	0.413487	-0.3849181	-0.009157724	-0.6528497	-0.5510444	-0.19774084	-0.9130972	0.056527536	-1.339442	1.6323254	0.04475999	-0.18337515	1.3949169	0.87809706	-0.6146755	1.3744777	-0.44147265	-0.48901132	1.0185956	-1.9892706	-0.44091195	0.80887735	0.021470958	-0.7098056	0.22227925	1
Katherine Hatlen Støvring	-0.49167335	-0.81050146	-0.0377791	0.05569112	1.1174209	-0.3835994	0.85361	-0.06830377	-0.40539378	-0.42362598	-0.4485016	-0.24460694	-0.2735862	-0.5029007	0.37425625	-1.2746524	1.3712265	-0.19099702	0.22018257	1.213538	0.80742306	-0.44381246	1.2001408	-0.26557183	-0.21462536	0.9423547	-1.5376878	-0.56505734	0.6816132	0.15063755	-0.8620825	-0.31481263	2
Linda Dowding	-0.8333698	-0.91924447	-0.08891097	0.016999867	1.372501	-0.35816273	0.67610747	0.3483011	-0.4493946	0.13339487	-0.57485044	-0.5104387	-0.31382298	-0.8220795	0.08102356	-1.3116076	1.6464722	0.031257883	-0.2388601	1.2883058	0.8858374	-0.7322848	1.3711671	-0.34329766	-0.46510085	0.9413151	-2.0108213	-0.38526866	0.80807257	0.15593365	-0.6778083	0.13741879	2
Mikhail Alyautdinov	-0.67974746	-0.9149441	-0.23685832	0.0022148704	1.4085373	-0.28858432	0.7106727	0.21841899	-0.35669386	0.07795993	-0.5682315	-0.5387103	-0.24776495	-0.880081	0.017745761	-1.2686805	1.5952482	-0.034785636	-0.17546026	1.3995339	0.74003625	-0.6456997	1.260878	-0.4839116	-0.4834074	0.99386257	-1.9500659	-0.40889713	0.92387426	0.05340609	-0.7013265	0.25494576	1
Anna-Stina Nordmark Nilsson	0.8249779	-0.43775988	1.1313062	-0.30106333	1.7257471	-2.026071	-0.93761915	0.1001869	-0.976508	0.33079672	1.0060354	-0.5289781	-1.366253	-0.40413237	0.17576371	0.21171774	-0.34642628	-0.23624857	0.5175696	0.7457841	1.0354121	0.3887185	1.565747	0.1462246	-0.6347961	0.32589927	-0.8028288	0.6831471	-0.2614356	-0.8706405	-0.8589976	-0.86290634	2
Anne Margrethe Sødahl Wessel	0.7143603	-0.466737	1.034583	-0.33128887	1.658703	-2.030332	-0.874378	0.10996609	-0.8772089	0.23073989	0.96619534	-0.5023983	-1.2355449	-0.2687207	0.2666397	0.30762413	-0.28261593	-0.29025158	0.552785	0.5933691	1.0737724	0.38708246	1.5087175	0.08643657	-0.7650928	0.22841354	-0.7668552	0.7064847	-0.14722161	-0.80637276	-0.8858208	-0.82832277	2
Karl-Erik Staubo	0.638682	-0.585616	1.049298	-0.24443585	1.6629475	-2.0538697	-0.94532126	-0.096180715	-0.93215	0.2987389	0.93767923	-0.45685425	-1.3932965	-0.39000192	0.15668328	0.35994327	-0.28171727	-0.17654929	0.43853173	0.64224064	1.1786926	0.2600081	1.5529833	0.14486128	-0.76113987	0.21264295	-0.9025824	0.67776394	-0.26640272	-0.9177092	-0.90480113	-0.8553074	1
Selma Kveim	0.61780494	-0.5706416	0.9309208	-0.47427586	1.0903634	-1.6669846	-0.87613183	0.014308285	-0.6982118	0.094059795	0.94718117	-0.71757007	-0.5561441	-0.32704732	0.1243774	-0.16835095	-0.23223716	-0.022173809	0.823798	0.39859927	1.248505	0.4903225	1.1856873	0.029950112	-0.58041173	0.26081213	-0.6681925	0.5679595	0.13702303	-0.63957167	-0.9800453	-0.8383401	2
Stig Göran Martin	0.6677643	-0.5111623	1.0851133	-0.2749529	1.7153287	-1.9726292	-0.9344774	0.1209381	-0.8984482	0.28131843	0.83117527	-0.35868293	-1.3696862	-0.38564172	0.17184897	0.27466506	-0.32421088	-0.23436573	0.5498345	0.55340225	1.0798745	0.40181696	1.4156816	0.15212357	-0.6488489	0.29749668	-0.8924924	0.76923233	-0.14140256	-0.79323775	-0.91008574	-0.96209216	1
Stig Grimsgaard Andersen	0.68294406	-0.53843343	1.1287099	-0.20086662	1.6930912	-2.0266922	-0.90644485	0.08740881	-0.96516126	0.40045968	0.7308752	-0.55750513	-1.2897745	-0.26035172	0.099017605	0.2527769	-0.3040906	-0.2725557	0.5176735	0.61212194	1.0330055	0.4802834	1.5096397	0.13672361	-0.7601922	0.2418928	-0.79771596	0.612998	-0.29037204	-0.8998839	-0.8657222	-0.846746	1
Tine Gottlob Kirstan Wollebekk	0.78082645	-0.44005856	1.1114154	-0.097204275	1.672498	-1.886626	-0.5972643	0.4554311	-0.7119678	0.40103996	0.7545448	-0.5076656	-1.2239804	-0.05103886	0.24103561	0.3703665	-0.33579877	-0.6442463	0.59438384	0.7646655	1.2476375	0.7825051	1.1400748	-0.1161081	-0.67122453	0.36922503	-0.49111426	0.83637005	-0.19712737	-0.90145063	-0.58907455	-0.86507434	2
Veroslav Sedlak	0.72460765	-0.4803983	1.091257	-0.25108415	1.6636949	-2.019876	-0.8605971	0.11922911	-0.89962107	0.38459098	0.9847114	-0.40198022	-1.3087789	-0.27846843	0.14980116	0.2822002	-0.42059174	-0.27824503	0.5138455	0.63198084	1.1241344	0.4008132	1.3867403	0.08867778	-0.6715234	0.25896692	-0.8507059	0.67912555	-0.26666573	-0.8808285	-0.87679493	-0.8451125	1
Anna Cecilie Holst	1.224289	0.54774106	0.67438567	-0.58709174	2.003766	-0.15534897	1.6040189	0.5422391	-0.12476856	0.08638733	0.65867597	0.32509077	1.9099423	-0.4902305	-1.0980695	1.2955949	0.34775934	-0.29782027	0.65636224	0.63343054	0.49666575	-0.61951214	1.0399382	-0.4380788	-0.8305957	0.7816171	-1.754566	-0.24886195	0.045819532	-0.11933039	0.21373697	-1.4328934	2
Morten Ågnes	1.2268914	0.43483412	0.59988606	-0.57312727	2.0191905	-0.18534486	1.6863675	0.5749783	-0.050695688	0.050987836	0.64727217	0.3407764	1.9547462	-0.54247844	-1.1146393	1.2419976	0.4573656	-0.31929553	0.57742155	0.6837032	0.48347083	-0.65677035	1.116824	-0.36729607	-0.88654697	0.79949564	-1.7662927	-0.24505699	-0.06902305	-0.19644211	0.14921932	-1.4468821	1
Per Arne Johnsen	1.317745	0.5365474	0.63845825	-0.6193385	2.0242326	-0.13691476	1.6447426	0.5859526	-0.09232249	0.040652324	0.6802023	0.29120395	1.960007	-0.535791	-1.1061285	1.2781986	0.36865732	-0.34054276	0.66299117	0.6634635	0.4918086	-0.6592685	1.0735115	-0.43175206	-0.89604306	0.8187355	-1.7550219	-0.21856663	0.03780008	-0.18890715	0.15757701	-1.43183	1
Rolf Tore Spjelkavik	1.2323809	0.5274721	0.6286549	-0.59597594	2.0679128	-0.09406019	1.679855	0.57839537	-0.06298843	0.15842077	0.65863216	0.30428153	1.8823588	-0.5134916	-1.0911937	1.1780522	0.37423944	-0.3601792	0.5951148	0.6757975	0.55125797	-0.653246	1.0888008	-0.39233494	-0.8685787	0.8383315	-1.8084679	-0.30419624	-0.062395085	-0.20073628	0.23525353	-1.4766178	1
Anna Yvonne Monica Malm Bernsten	-0.79233044	-1.4125658	0.5214235	0.851535	2.3929906	-0.42605418	-0.49730158	0.4248679	-0.11152104	-0.4297129	1.5747727	0.15060553	-0.4835708	0.58731514	0.07700265	1.3689088	-0.20250073	-0.3910351	0.15878706	0.39334837	0.9063448	-0.17917731	-0.42712325	0.2309197	0.19336705	0.756555	-2.893099	-0.16930756	0.42055532	-0.07621763	0.07145915	-0.72870916	2
Arne Aarnes	-0.8130321	-1.3935885	0.5459492	0.885265	2.3274553	-0.39278725	-0.4341494	0.37670657	-0.05322705	-0.44398978	1.6346521	0.1328247	-0.4694292	0.6023733	0.10909015	1.3451077	-0.23226552	-0.37487245	0.1705251	0.36961383	0.8850617	-0.18220347	-0.42579988	0.21803983	0.21113521	0.7823206	-2.904531	-0.15610953	0.3429049	-0.107329465	0.052033473	-0.6814284	1
Kirsten English	-0.76014256	-1.463725	0.49141386	0.8639587	2.349574	-0.38720256	-0.4113257	0.4146965	-0.10658511	-0.4244985	1.6093037	0.11602809	-0.5219401	0.59350854	0.14877507	1.3886905	-0.26025435	-0.4455502	0.13726513	0.38763475	0.90453076	-0.17579153	-0.37510476	0.28929418	0.183891	0.7175366	-2.9034324	-0.15782762	0.3113352	-0.12762202	0.122318804	-0.7335271	2
Tom Roland Nyman	-0.8000875	-1.4579239	0.50606316	0.8526651	2.3404007	-0.3753459	-0.44998878	0.46844503	-0.08775578	-0.39091215	1.5882026	0.15858302	-0.5244894	0.65150523	0.097817704	1.4038614	-0.22820418	-0.42205355	0.12932661	0.30474335	0.93339854	-0.13156974	-0.38052815	0.28712308	0.20956291	0.7385041	-2.938556	-0.22761773	0.33864936	-0.12919831	0.07099877	-0.7476458	1
Erik Must	0.68815917	-1.1405874	0.36234465	1.1399642	0.44840506	-0.10416823	0.6255217	0.88668436	-0.38821003	0.61179554	0.023812486	-0.68913615	0.447062	-0.13093168	0.1226018	-0.27022895	0.35924435	-1.0830729	0.36362824	0.02262364	1.0641012	1.1012795	0.54052883	-0.16597457	0.31258783	0.11268685	-1.2125527	0.39448008	0.27773947	0.10812646	-0.54022914	-1.038524	1
Finn Marum Jebsen	0.59246147	-0.1775808	-0.3790307	1.1400753	0.818525	0.20457803	0.30643857	1.4220971	0.044176474	0.7479246	0.61543745	-1.1657801	0.60789317	-0.08959341	0.039464794	-0.0007809279	0.58858585	-0.5149165	0.05119935	0.31345454	0.78689533	0.77623314	0.24315894	0.398661	0.15754367	0.7068417	-0.889066	0.4291717	0.0898912	0.8813808	-0.8865952	-1.0860112	1
Irene Waage Basili	0.7171969	-0.6873284	-0.085357904	1.4556105	1.0146117	0.0715344	0.64650613	1.1553879	-0.11678461	0.4708057	0.4367498	-1.0382714	0.3942896	-0.28321406	0.25847077	-0.0758538	0.5582981	-1.0109632	-0.012493964	0.080622256	0.9753888	1.1437434	0.12170558	0.53882813	0.16998957	0.6498258	-1.116297	-0.21079157	-0.07864755	0.61280125	-0.883337	-1.1168892	2
John Giverholt	0.60936016	-0.4191935	-0.16751122	1.1180303	1.1056572	0.326371	0.4723823	1.2005131	-0.11035068	0.1500475	0.49347404	-1.1904979	0.6985872	-0.117384374	0.2816373	-0.16672929	0.45815733	-1.3487077	0.0130141135	0.020299643	0.79556906	0.61016047	0.30126315	0.34613964	-0.07164821	0.4084683	-0.6240293	-0.33131433	-0.37111998	0.5120957	-0.60499036	-1.3376199	1
Anne Berit Sandnes	0.9424579	-1.0037538	-0.115053475	-0.60204595	1.0203286	0.6164947	0.37131444	0.51072603	-0.49547523	0.5374988	1.1087307	-0.29908466	-0.78138196	-0.37575215	0.34580994	-0.28890532	-1.1889338	-2.1285307	-0.41221008	1.351838	-0.017161485	-0.13049234	0.60026056	-1.7768214	-0.041290846	-0.3690294	-1.8384914	-0.6319089	-0.37548903	-0.47453696	0.5824932	0.14789777	2
Annette Nora Thorvik Pettersen	0.9818642	-0.962135	-0.089912154	-0.55712414	1.0058763	0.6471734	0.3574245	0.4690751	-0.5289813	0.5433103	1.1042298	-0.2387715	-0.73664165	-0.38792673	0.36300886	-0.3198966	-1.1688838	-2.1288884	-0.40662792	1.3600365	-0.043428928	-0.16724563	0.57854974	-1.7673435	-0.05906839	-0.3651678	-1.7816981	-0.66849655	-0.35101363	-0.5115115	0.56559145	0.13296081	2
Erik Glende Johnsen	0.92386913	-0.9278158	-0.14431931	-0.56890875	0.9802016	0.6241697	0.3842468	0.47036344	-0.51331204	0.5645002	1.0912496	-0.25775176	-0.79507655	-0.4066268	0.35372558	-0.25631872	-1.1903256	-2.1506956	-0.4092688	1.3269516	-0.069867805	-0.18612425	0.5356933	-1.7301276	0.003760244	-0.40168136	-1.7649337	-0.67020196	-0.3826351	-0.51200217	0.6002188	0.1814099	1
Eva Helene Sydskjør	0.9572714	-0.97325695	-0.15712145	-0.580923	0.9968716	0.63611424	0.35811767	0.50523853	-0.48675802	0.5261308	1.136085	-0.26371253	-0.81471616	-0.37213296	0.3775256	-0.25696647	-1.1987493	-2.1899736	-0.42877576	1.3164986	-0.06089505	-0.15227321	0.59378976	-1.7131099	-0.016278401	-0.40596387	-1.8575803	-0.65972185	-0.3332949	-0.5000396	0.59972274	0.12986478	2
Ivar Sigmund Williksen	0.97024053	-0.9772272	-0.10807793	-0.55780447	1.0255799	0.6446596	0.33536482	0.52802473	-0.4859041	0.5091011	1.1118325	-0.26380774	-0.78908974	-0.41704965	0.4040461	-0.2645931	-1.2230381	-2.1830761	-0.37485996	1.361283	-0.0072130566	-0.12984554	0.54479814	-1.7357743	-0.015096898	-0.41983482	-1.8100667	-0.6721687	-0.35954896	-0.471396	0.58545864	0.19509602	1
Kjell Hetland	0.94850844	-0.98226374	-0.1428553	-0.5746556	1.017217	0.65633386	0.33174422	0.5038288	-0.5311656	0.49987042	1.127896	-0.23151363	-0.8054746	-0.42615506	0.34053543	-0.2831508	-1.2166946	-2.134439	-0.44537103	1.3242375	-0.021075971	-0.14259961	0.5809315	-1.7197099	-0.04137521	-0.3746999	-1.7792765	-0.6830836	-0.34897897	-0.48124954	0.5946746	0.12019794	1
Kolbjørn Opsahl Selmer	0.97443837	-0.9511394	-0.18518323	-0.55323076	0.9899578	0.62950283	0.36063612	0.50071126	-0.5129313	0.50362295	1.1171306	-0.23103425	-0.788672	-0.40571457	0.3500454	-0.25825298	-1.2016149	-2.1276233	-0.45734546	1.30448	-0.038813613	-0.14313458	0.58056456	-1.6844424	-0.03247156	-0.38553807	-1.805438	-0.67407256	-0.334579	-0.5275569	0.5718648	0.1355557	1
Roald Dolmen	0.95372653	-0.95602	-0.12856106	-0.58000654	1.0057373	0.62681556	0.35000905	0.49878868	-0.478563	0.5599706	1.1649574	-0.2627449	-0.79660326	-0.3939301	0.33217114	-0.26542735	-1.2155154	-2.1426315	-0.37899217	1.3177559	-0.024099054	-0.15670729	0.62676615	-1.733168	-0.072110295	-0.38406458	-1.8146052	-0.64423007	-0.36708122	-0.5308134	0.61882997	0.15447845	1
Siv Bakke Rivenes	0.97381574	-0.9790313	-0.15311106	-0.55218244	0.9709545	0.6705253	0.3081127	0.50651217	-0.48419267	0.5646554	1.1259086	-0.24105044	-0.76000744	-0.42866087	0.39249155	-0.3313773	-1.1899499	-2.164519	-0.3897681	1.3795038	-0.012930785	-0.13079749	0.5746177	-1.7577269	-0.033130262	-0.3893396	-1.7966686	-0.658348	-0.37663138	-0.45962834	0.5900992	0.15102227	2
Willy Anker Hansen	0.94544446	-0.95045626	-0.16541965	-0.54095644	0.9976731	0.6535007	0.3934951	0.4970764	-0.4995606	0.5482517	1.1264762	-0.25568062	-0.79502773	-0.42232916	0.38077298	-0.28985122	-1.2258792	-2.1261773	-0.39795053	1.324308	0.026693132	-0.1886231	0.5850465	-1.7232943	-0.037805952	-0.3600133	-1.8298968	-0.6854533	-0.3570439	-0.51177114	0.5909699	0.15884893	1
Dag-Erik Rasmussen	-0.1366193	-0.2524682	-0.2548786	-0.35005298	1.321998	-0.3074435	1.53726	-0.40580833	-0.409953	-0.22824955	-0.018686255	0.22395788	-0.8213578	-0.3927775	0.7763337	-0.9445064	1.1559991	0.1413634	0.53670704	0.8671222	0.77763754	-0.16903539	1.1540482	-0.5761344	-0.37720305	0.85564864	-0.787755	-0.22314468	-0.13222407	0.19412786	-0.8149204	-0.64994353	1
Gunnar Domstein	-0.8853592	-0.4910074	0.18508722	-0.54937965	1.4120523	-0.3557373	0.7913196	0.30549228	-1.1173987	0.43202958	0.054526273	1.0848378	-0.9543122	0.31283736	0.77745575	0.15566398	1.2641706	-0.3738958	0.47493225	1.0793357	-0.2410274	-0.16688694	1.8868741	-0.3029168	-0.740201	-0.49499017	-1.5163221	0.01906109	-0.14051227	-0.18259677	-0.71264493	-0.95782626	1
Gunvor Ulstein	-0.59262675	-0.3154193	0.22738683	-0.4534109	1.2488192	-0.21457615	1.1458132	-0.26820168	-0.61787826	-0.11018026	0.21491753	0.60711914	-0.99197197	-0.4865949	0.74543893	-0.80730635	1.1831863	-0.047754966	0.35349375	0.7739935	0.14673795	-0.07748755	1.3013482	-0.38055003	-0.22618149	0.5541333	-1.0425998	-0.21091011	-0.42273083	0.22977062	-0.6138144	-1.2533964	2
Idar Lars Ulstein	-0.52908534	-0.35828072	0.15036201	-0.5995788	1.0777179	-0.6872075	1.1697683	-0.54928976	-0.67383367	1.1644691	0.16097902	0.65690213	-1.0613134	-0.47668996	0.9708821	0.26950166	1.1504719	-0.35358858	0.08853147	0.9873938	-0.41536248	0.039201412	1.0719951	0.045371894	-0.45359334	0.03479957	-1.8589226	-0.54049534	-0.37521955	-0.0918487	-0.5541602	-1.6316885	1
Inge Leif Sleipnes	-0.5264781	-0.4857859	0.12158646	-0.57461077	1.049423	-0.5220598	1.2737535	-0.606746	-0.7335063	1.2230238	0.18599588	0.68073934	-1.1408617	-0.34103483	0.98083603	0.38913947	1.0555009	-0.62980694	0.021019332	1.154709	-0.4143308	-0.17483772	0.9496076	0.05378237	-0.6165479	0.0017058824	-1.8420432	-0.5378259	-0.37238017	-0.10427252	-0.54937625	-1.5308524	1
Inger Adele Myklebust	-0.82337534	-0.4786147	0.08408318	-0.5478021	1.495669	-0.2849291	0.8188744	0.16173454	-1.2003502	0.47017276	0.16052593	0.9955025	-1.0451638	0.30589592	0.7106059	0.12911281	1.3596401	-0.29004142	0.55619097	1.1897295	-0.15667233	-0.14663585	1.8205442	-0.26317233	-0.79962015	-0.32695198	-1.4307089	0.08852065	-0.09644365	-0.118573315	-0.81536496	-0.86720073	2
Ingerid Ulstein	-0.45236534	-0.4212375	0.08073232	-0.48121622	1.1356441	-0.5123199	1.2363001	-0.69454867	-0.7346881	1.1965559	0.1258827	0.6298349	-1.2920196	-0.35146755	0.9908433	0.2652088	1.0159131	-0.5652413	0.056181524	1.1230291	-0.391706	-0.00046222698	1.010829	-0.026378185	-0.58366865	0.08174876	-1.8080844	-0.5269867	-0.44990522	-0.13512756	-0.48380366	-1.4443139	2
Kjell Arvid Storeide	-0.9645866	-0.37145057	0.32944882	-0.48680028	1.1532435	-0.6152443	1.0561105	-0.15596445	-0.57802767	-0.10103659	0.27791673	0.6844924	-0.9063752	-0.58788925	0.5141219	-0.98418665	0.98659134	0.092151076	0.031187788	0.5102253	0.3194511	-0.059082475	1.4091353	-0.3876095	-0.060537565	0.59799904	-1.2160393	-0.13585159	-0.8858464	0.3999577	-0.46900612	-1.2866094	1
Knut Magne Domstein	-0.88842547	-0.5176726	0.118601434	-0.6063004	1.4532709	-0.3371679	0.8792734	0.29242423	-1.1598283	0.42395753	0.12495544	1.1106389	-0.95712733	0.20524155	0.7631213	0.15813598	1.2845749	-0.2617929	0.453725	1.2798036	-0.20267473	-0.16784823	1.861442	-0.21574846	-0.7361861	-0.41186807	-1.4762639	0.14472467	-0.08067726	-0.19641863	-0.71014524	-0.9440646	1
Morten Frogner	-0.91864264	-0.45516714	0.084365964	-0.520107	1.5155573	-0.33718684	0.9633117	0.17124088	-1.1049228	0.5353252	0.053007856	1.1513935	-0.9968561	0.25057334	0.7417503	0.20571594	1.2796316	-0.32088318	0.4090145	1.266859	-0.11437082	-0.2812109	1.9077337	-0.28768337	-0.8077862	-0.41672912	-1.5645245	0.0662988	-0.12250448	-0.12503661	-0.7886299	-0.8767748	1
Nils Fredrik Drabløs	-0.9267434	-0.48972505	0.14197955	-0.61019295	1.4787257	-0.39061436	0.7916649	0.23706792	-1.1147503	0.35892993	0.09253503	1.0003957	-0.90813655	0.30375516	0.8079665	0.08886616	1.379187	-0.25517738	0.55981356	1.1550055	-0.15950088	-0.10593699	1.939587	-0.3056441	-0.7825868	-0.47824875	-1.5018923	0.122835696	-0.12715104	-0.109463684	-0.79975754	-1.007565	1
Rolv Bakke	-0.46206868	-0.46113878	0.036197316	-0.4855239	1.1097075	-0.5992153	1.1436763	-0.6299412	-0.7155637	1.1153353	0.11213917	0.5921858	-1.1450449	-0.43707857	0.97294754	0.24230231	1.1610509	-0.379742	0.09729202	1.0899236	-0.4388678	0.029595783	1.0351886	0.011074458	-0.31635413	0.021060871	-1.8608037	-0.4762505	-0.28430572	0.028551036	-0.4960762	-1.6482962	1
Sveinung Andreas Flem	-0.44371355	-0.44152287	0.06497452	-0.4580683	1.0524956	-0.5755063	1.1532921	-0.6675902	-0.76694083	1.1742074	0.1443165	0.5682978	-1.1819915	-0.3529049	1.0077213	0.27302745	1.1113119	-0.5171222	0.12758099	1.0528265	-0.52348965	-0.0023932862	1.1153823	-0.12231796	-0.4692412	0.038232274	-1.8517536	-0.5211223	-0.32323754	-0.0067080474	-0.5675998	-1.575828	1
