m#node	C#node2vec-0	C#node2vec-1	C#node2vec-2	C#node2vec-3	C#node2vec-4	C#node2vec-5	C#node2vec-6	C#node2vec-7	C#node2vec-8	C#node2vec-9	C#node2vec-10	C#node2vec-11	C#node2vec-12	C#node2vec-13	C#node2vec-14	C#node2vec-15	C#node2vec-16	C#node2vec-17	C#node2vec-18	C#node2vec-19	C#node2vec-20	C#node2vec-21	C#node2vec-22	C#node2vec-23	C#node2vec-24	C#node2vec-25	C#node2vec-26	C#node2vec-27	C#node2vec-28	C#node2vec-29	C#node2vec-30	C#node2vec-31	cD#class
Peter Kolbezen	0.013444039	-0.19315909	0.34139317	0.928136	0.52127564	-0.26073843	-0.4531242	0.27897292	0.18219496	-0.9572875	0.43608093	-0.26053733	0.22293293	-0.6002955	-0.0030253646	0.96494913	-0.7791715	0.67837155	0.08225012	-0.27491066	0.91468835	0.86185163	1.0328231	-0.7385096	0.36832306	0.5475182	-0.6158174	-0.40388456	0.4000732	-0.09543914	1.3528339	-0.5451682	0
Jernej Virant	0.07364365	0.7068783	0.39099318	-0.35434243	0.45495746	-0.32604834	-1.1518022	-0.7784042	-1.5048144	-0.23852836	0.9105729	-0.884891	0.12183123	0.26089308	0.05335497	0.5801983	0.6275403	0.45565274	0.2018652	-0.54212165	1.5821397	1.4443519	0.30383435	-0.26248932	-0.023838667	-0.31065553	-1.145773	0.97567177	-0.33510163	-0.5736548	1.1064844	-0.06307032	1
Vojko Strle	2.5056303e-05	0.0076639354	-0.02034016	0.011193305	-0.015343875	-0.01969248	0.03035856	0.026693963	-0.019965902	0.0060891733	-0.0052334443	-0.0139288455	0.014637321	0.025110826	-0.010294855	0.00859037	-0.019647233	0.028442867	0.0085942	-0.001232259	0.013294674	0.01258488	-0.010486364	-0.0036481693	-0.02196832	-0.012020573	-0.019497097	0.012625791	-0.0052844062	-0.015577212	-0.028172687	0.00040270388	0
Aleksandra Kornhauser	1.5148697	-0.3448804	-0.053622015	-0.4955122	0.37877688	-0.8674453	-0.7981918	0.40651128	0.24783084	-0.8169825	-0.7070665	0.008810846	0.54639834	-0.64375174	0.1659703	0.76882625	0.24798368	0.8896731	-0.5891779	0.30844554	1.1800954	-0.79032683	0.7605411	-0.18219566	1.0832298	-0.42531836	-0.41399467	0.05459313	-1.1734298	-0.18523782	1.6932518	0.67608494	0
Tomaž Banovec	0.014020994	0.005279757	-0.027078502	0.002728358	-0.0051706284	-0.019090325	-0.011342816	-0.017533563	-0.025358923	0.014461786	0.027353257	-0.0130511075	-0.015649065	0.005554527	0.0042770877	-0.0191373	-0.022879861	-0.006757699	-0.014844418	0.03087847	0.013555884	-0.002116546	-0.0013066009	-0.015293315	-0.024821848	0.029156327	-0.030705675	0.024569668	-0.01515498	0.015445232	-0.024959236	0.019423641	0
Igor Grabec	0.7972177	-1.1861192	1.4121608	-0.5723415	0.17009719	-1.9972826	-1.5216857	-0.06656119	-0.6245092	-0.5808332	0.6971608	0.16066532	-0.28223458	-1.2392054	-0.31911424	0.34739417	-0.21954921	0.45032606	-0.8885844	-0.48187125	1.0036697	1.8430083	1.5078349	0.58874893	0.48490864	0.52161384	-1.6474485	0.69684094	-0.67002827	0.15872438	0.2890557	0.6983577	7
Tatjana Kapus	0.7921825	0.0098265875	-0.20625795	-1.9916346	-0.35536036	-1.235317	-0.02214646	-0.84035516	-0.6717831	-0.519076	-0.33366624	-0.38515127	-0.42404047	-0.032407865	-0.91814536	1.0427371	-0.5653095	0.28151587	-0.62707853	0.67321366	1.3663273	0.8066578	0.68105936	-0.15147714	0.8772572	-0.49096715	-0.64411724	-0.657034	0.43529576	-0.73121846	0.6099079	0.32134303	1
Pero Šobot	0.011998292	0.03688163	0.6329708	-0.022493834	-0.4064415	-0.031244047	-0.1356222	-0.37927005	-0.20253904	0.29422238	-0.002266206	-0.25617695	-0.90613574	-0.06368994	0.41444162	1.0430866	-0.2529759	0.28400874	-0.61920166	0.9049748	0.2637523	1.1344717	1.5016155	-0.9517729	0.22271016	0.18589815	-1.109216	-0.81125104	0.21454997	-0.27481782	0.4247271	-0.10489176	5
Vladislav Rajkovič	0.35121247	-0.48722723	-0.85781306	0.010221365	0.45042202	-0.53345233	-0.5948162	0.19317922	-0.31264845	-0.43055832	-0.59388447	-0.25888667	0.60156727	-0.14357266	0.5691463	0.11129503	0.062950514	0.60167676	-0.14941837	0.3591544	0.94141454	-0.29246333	0.57331043	-0.4236342	0.2776631	0.06137072	0.058932934	0.27903736	-0.36946	-0.49755093	0.000945182	-0.04858441	7
Rudi Murn	0.18874861	-0.47295916	0.6125932	0.22806469	0.43890935	0.1421315	-0.7657475	0.6138542	0.4230695	-0.6207065	0.90074974	-0.026908778	0.39013433	-0.1636972	0.39963624	1.4433432	-0.18108036	0.2960857	0.98700786	0.017984282	1.0252078	0.61401194	0.9624715	-0.5125646	0.51128757	0.47074962	-0.58401525	-0.40859136	0.90975016	-0.5097216	0.7839335	0.15798162	1
Marjan Pivka	1.0952014	-0.46965906	0.23026799	-0.41977033	0.2997451	-0.21909806	-0.6352205	-0.076468535	-0.6155215	-0.18816479	0.48267144	-0.82253534	-0.3380762	-0.41717044	0.04266582	1.144464	0.18030423	0.8910485	-0.2898358	0.5561535	1.5145011	1.2946645	1.3938528	-0.473987	0.66078246	-0.12830015	-0.86456156	-0.017867457	-0.55262655	-0.44052315	0.75486004	0.38768673	5
Jože Zupančič	0.9037647	-0.766833	-0.68953794	-0.64189917	-0.4055427	-0.89588445	-1.019896	0.617486	-1.2881233	-0.3291735	-0.80193055	-0.7340527	0.7567099	0.012592026	0.73407114	0.34583145	0.03524073	0.7219856	0.3332338	0.35256514	0.7454686	0.12183815	0.68643695	-0.4986351	0.6779268	0.009037301	-0.401269	0.04633592	-0.21077241	0.05329643	-0.116341636	0.020178244	5
Zvonimir Jamšek	0.025360726	-0.016444862	0.0062031075	-0.031120978	-0.029251441	-0.029640123	0.027928583	0.025731035	0.014186643	0.02680204	0.025177754	0.023446806	0.0033886433	0.005154565	-0.013506182	0.005325742	-0.02701351	-0.006005615	-0.003088951	-0.0101362765	0.0031555444	0.027076423	0.0023222938	0.0018961653	-0.030767955	-0.014049418	0.012936465	0.009826645	0.029716924	-0.025521263	-0.013660051	0.011480533	3
Marjan Krisper	0.23214427	-0.16970113	-0.8119802	0.30466345	0.96017164	-0.06569426	0.17692026	-0.5742726	-0.16703035	-0.8895186	0.029888507	-0.4006983	0.27578548	0.1438845	0.41164625	0.16726236	0.24702144	0.3315913	0.07305587	0.81629527	0.29647112	0.2524196	0.39001277	-0.012658893	0.24499923	-0.29709172	-0.5215354	0.29202357	-0.1769851	-0.3646858	-0.16737261	0.3277645	5
Boris Sobočan	-0.011239201	-0.013373606	-0.023922227	-0.012744732	-0.00093464553	0.027254894	-0.006664224	0.007586129	0.010099731	0.018639952	-0.006446235	0.00966315	0.020772949	-0.023210727	0.018310227	-0.029772863	-0.0056051165	-0.009879857	0.010449298	0.0036272854	-0.0024392977	0.011338174	0.02312629	0.018659659	-0.028796226	-0.008880623	-0.009601198	0.028455652	0.011003993	0.005107291	0.018851086	-0.008239925	1
Boris Glavič	0.52095795	-0.44134134	-0.13253155	-0.14122579	-0.28449664	0.060562942	-0.4997373	0.55827934	-0.9613447	-0.49816078	0.053577617	-0.17455675	-0.07363893	-0.83749706	-0.32174745	0.8337867	0.28791246	1.3286872	-1.4606369	-0.3621739	1.0735114	0.5386543	0.5048451	-0.6452546	-0.42741555	-0.78447354	0.088928975	-0.40203547	-0.5412501	-0.6712575	0.81385773	2.0117688	5
Zmago Brezočnik	0.46057102	0.13591553	-0.16152535	-1.5446352	-0.27985027	-0.7282019	0.10816081	-0.94336873	-0.6507878	-0.38540414	0.036859155	-0.36799213	-0.639688	0.13609149	-0.84654963	0.6201144	-0.048396725	0.23729767	-0.35093597	0.65268725	0.9870226	0.63041365	0.87330633	-0.22999966	0.80187094	-0.41991356	-0.37123656	-0.8022752	0.5125398	-0.5989768	0.36234596	0.5156047	1
Zoran Radalj	-0.00749515	0.024639346	-0.020928852	0.013941668	-0.0040945187	-0.005341269	-0.003810063	0.005847089	-0.00905475	0.017690182	0.017376766	-0.010028094	-0.0040880367	0.01699233	0.030147351	-0.0065054595	0.028583586	-0.023660786	0.022452936	1.3962388e-05	0.0139068365	0.028327197	-0.011301465	0.012814425	-0.026240163	0.009880878	-0.0114829615	-0.021918029	-0.0144773275	-0.003443472	0.028979428	-0.0154778585	7
John Shawe-Taylor	-0.018448457	0.017545938	0.0067779496	-0.026811369	-0.018208876	-0.0123751685	0.02271568	-0.02970177	-0.0025654584	0.00064315647	-0.005952224	0.0074408427	0.020648628	0.029875763	-0.021277048	-0.013408527	-0.029958278	0.006091602	-0.011618376	0.030704334	0.018548831	0.010722481	0.030192167	0.021495722	-0.024295308	0.0282707	0.020143777	-0.028885603	0.02346959	0.0067961514	-0.005806029	0.00047323853	5
Rafael Črv	-0.020652995	0.028524704	-0.02157797	0.017912097	0.0265363	-0.0123606175	0.026442163	0.028406322	0.0126219615	0.029877499	0.025977194	0.01753781	0.015457839	0.005416997	-0.022713855	-0.015687764	-0.018662028	0.0081033185	0.020242892	-0.020540647	0.0025116354	-0.02506584	0.021772869	-0.023029864	0.0019791275	-0.02991131	-0.027694985	-0.01929523	-0.029937394	0.012999818	-0.0010353699	0.012920611	5
Mirko Vintar	0.41471452	-0.87510896	0.49972782	0.50107086	0.9822614	0.08029795	-0.66751826	-0.012052866	-0.4414452	-0.43402046	-0.37776655	0.0076817907	0.8172385	-0.34761903	-0.1836133	0.4612696	-0.5030059	1.2075372	0.21925637	0.24918975	0.2086069	-0.1073943	1.4688585	-0.7073579	0.7974652	-0.2666181	-0.79777503	0.490006	-0.6722599	0.3653059	0.6019964	0.10260956	5
Saša Divjak	1.2359816	-0.38771576	-0.40546656	-0.120490514	-0.23361099	-0.41507193	-0.796922	0.21207285	0.045034315	-0.5571303	-0.14149928	-0.14995104	0.34275195	-0.23422873	0.7254906	0.47298324	0.50424117	1.0022317	-0.8435468	-0.13378704	1.1842538	-0.14001706	0.41535175	-0.75537413	0.128483	-0.44360414	0.03454559	-0.2191474	-1.0322354	-0.56916803	0.17712729	1.3575674	3
Andrej Dobnikar	-0.5779993	-0.081224136	0.22219962	-0.020840859	0.22751807	0.089869685	-0.017928652	-0.25723577	-0.86506414	0.08766433	0.8472196	-0.8348674	0.60130763	-0.035734534	-0.3475426	0.54916173	1.0548733	0.7231798	0.029246695	0.06915551	1.3718566	0.8613204	-0.05251669	-0.012338468	0.6636957	-0.05645579	-0.4422199	0.9974568	0.020993907	0.0435277	0.58180636	0.27840966	7
Ivan Bratko	-0.02422885	-0.733405	-0.53242147	0.17777173	-0.09266627	0.578606	-0.2992472	0.085039735	-0.34464803	-0.16815822	0.15654442	0.21688497	0.5918094	-0.3477702	0.0023791613	0.7932494	-0.21111491	0.8770189	-0.02076884	0.7918864	0.9875302	0.22165574	0.47078937	-0.41380054	0.6441827	-0.39613917	0.0017585492	0.49706745	-0.42857757	-0.20634374	0.27897328	-0.3413854	7
Veselko Guštin	-0.16989714	1.0429504	-0.21889128	-0.12381952	0.4717696	-0.14645362	-0.39874497	-0.6616462	-0.56250644	-0.2526176	0.59347314	-0.2810105	0.19744565	0.15042408	-0.28180343	0.7325873	1.1024752	0.39308497	0.22153643	-0.19414693	1.1984452	1.3458837	0.28122634	-0.16203246	0.5278205	0.5974528	-0.92443514	0.66863143	-0.05350425	-0.1670257	0.89470696	0.16688822	1
Vid Mikulič	-0.015341118	0.020399138	-0.0016428083	-0.015817933	-0.008395776	-0.02794157	0.003468573	0.0032821223	0.010809593	0.0132446885	-0.021216623	-0.010429174	-0.0076425746	0.011586957	-0.019303404	0.028213136	-0.011636563	-0.023079038	0.011918969	0.002914697	-0.02731952	0.0038618967	0.013355002	-0.027443811	-0.015673086	0.026724778	0.025900222	-0.029936537	0.00036359578	0.025070563	0.00076980144	-0.008210719	5
Mitja Lasič	0.23788829	-1.2590203	-0.7027885	0.61570054	0.54433084	-0.77988535	0.37924337	0.6746477	0.028352102	-0.8833291	0.21942352	-0.53227866	0.33515823	-0.017772473	0.12170654	1.0377141	-0.51617426	-0.09667153	0.24635676	0.33442336	0.79082215	0.4864906	1.0056441	-0.68197167	0.010229278	0.6273989	-0.9937338	-0.07073522	0.00939462	-0.8524681	0.09808991	-0.07894706	1
Dušan Peček	0.28358603	-0.4267008	0.66086036	0.25861308	0.51593333	0.21946013	-0.7092019	0.3633148	0.5672824	-0.48537284	0.7994874	-0.14721076	0.25855464	-0.17819397	0.3131953	1.3707126	-0.22389975	0.5293652	1.0591695	-0.034738403	0.98016167	0.5920592	0.921742	-0.6220454	0.3968808	0.39411554	-0.70138395	-0.35109562	0.7834604	-0.37744373	0.8740531	0.06427911	0
Viktor Vaupot	0.35900843	-0.807322	-0.80282414	-0.6085403	0.29840547	-1.126501	0.23031287	0.027075196	-0.07975724	-0.2147778	0.47645846	-0.4501057	0.043235864	0.47998253	0.10843184	0.1358415	-0.27152106	-0.6170264	0.2305324	0.46004698	1.1481118	0.5353722	1.6119721	-0.101240106	0.52835757	0.31332418	-0.8774136	-0.91900337	-0.22252013	-0.2891286	0.047748804	-0.27794278	7
Marko Bohanec	0.5717428	-0.67597604	-0.16465107	0.31756076	0.7069633	-0.45072252	-0.50625914	0.027655689	-0.09081333	-0.11128202	-0.39782023	-0.057210207	0.9532483	-0.5810184	-0.10822523	0.53777766	-0.062356766	0.9002252	-0.20697217	0.5279939	0.48018578	-0.30718336	0.9118352	-0.21862538	0.53181523	-0.32514158	-0.09362034	0.2454842	-0.3272357	-0.09519481	0.2521055	-0.29612988	0
Marjan Špegel	0.27765936	-1.0861619	-0.23239367	0.36324877	0.6112106	-0.656534	0.46359858	0.5592037	0.10829888	-0.52055585	0.5051823	-0.23844318	0.11920465	-0.24816339	0.045761682	0.8571827	-0.62245125	-0.32487777	0.3716784	0.407013	0.8994848	0.30844784	0.9905389	-0.8360426	0.31813902	0.5328032	-1.1674478	-0.31401566	-0.0982941	-0.6539229	0.03790551	-0.37917253	1
Peter Tancig	-0.27121505	-1.2754766	-0.23103954	-0.08205047	-0.2440744	0.55477595	0.064014755	-0.06786139	-0.96856564	-0.18354192	0.17717098	0.050346136	0.3380764	-0.53522074	0.028712519	1.2278988	0.69324255	0.8712175	0.36569437	0.9008684	0.50403184	-0.29613003	0.3720949	-0.5678562	0.7077794	-0.46438155	-0.6138743	0.5928338	-0.65161574	-0.61615336	0.7567066	-0.3479757	5
Bruno Stiglic	0.18951462	-0.28341895	-0.3201509	-0.29345286	0.2570091	-0.5912625	0.32829195	-0.62268525	-0.43940273	-0.17063177	-0.112945385	-0.6759414	-0.48828045	0.336744	-0.17106594	-0.28344768	-0.029971449	-0.24378298	-0.43025595	0.5522361	1.1520712	0.855269	1.4870359	0.30698708	0.38853854	-0.20470184	-0.31128117	-0.54171336	-0.66902846	-0.1706508	0.047679074	0.28654695	5
Viljem Žumer	-0.31920695	0.2841125	0.074533395	-0.43806335	-0.094742	-0.40378574	0.060171954	-0.43811363	-0.5356578	-0.2815267	-0.10071134	-0.28674948	-0.72762364	0.95344913	0.12624684	0.483755	0.2640023	0.15034038	-0.25142327	0.54759794	0.9716776	1.1891437	1.1534482	0.40548533	0.65600944	-0.38904887	-0.7362335	-0.4391906	0.23729867	-0.54581845	0.18260978	0.080406815	1
Ivan Vezočnik	0.77379954	-0.37653452	-0.5480566	-0.068289496	0.36799234	-0.13806744	0.599977	-0.57842606	-0.5082696	-0.6681018	0.3749309	-0.993607	-0.20145842	-0.20319353	0.5207615	-0.36461467	0.087517105	0.23634814	-0.22400396	0.7191398	0.26037788	0.6995902	0.59733695	0.6892887	0.5637314	-0.1712454	-0.45691678	0.2805669	-0.21379335	-0.67984664	0.1646137	0.109504156	0
Viljan Mahnič	0.13491313	-0.4894385	-0.80019814	0.2892115	0.34279525	-0.32943156	0.37474117	-0.13308442	-0.10535975	0.043711115	-0.983323	0.16948698	-0.14593832	0.10144275	0.5938766	-0.01668274	0.36125168	1.1843601	0.07235096	0.49628538	0.9918449	0.73376906	0.16774856	0.18498468	0.7239176	-0.45066535	-0.518354	0.4956621	-0.13055658	0.020316085	0.17835908	0.47245172	3
Igor Mozetič	0.18559143	-0.6478756	-0.00072749617	0.38572836	-0.2673632	-0.1816251	-0.31941375	0.6329252	-0.17082997	-0.08358452	0.12577201	-0.29709423	0.47407305	-0.99833006	-0.33498305	0.7127859	0.4682411	0.21786131	-0.027422603	1.2233295	0.43952364	0.22375685	0.9030672	-1.0946304	0.20330533	0.043356918	-0.2318619	0.47474787	-0.1900655	0.19407779	-0.09239606	0.16314834	0
Saša Prešern	0.274136	-0.5522052	1.0055871	-0.06186098	0.45118004	0.1623726	-0.9365421	0.57156736	0.71442	-0.43827623	0.97037596	-0.051393874	0.39226767	0.055632748	0.6243823	1.5063276	-0.19313842	0.7128521	1.0449427	-0.06736922	1.3073651	0.65611994	1.2307006	-0.7056731	0.3499404	0.42072576	-0.7132739	-0.5056699	0.81988084	-0.48117676	0.8117262	0.12990473	1
Franc Jager	0.52169615	-0.66820294	-0.07316411	-0.083380066	-0.36987823	0.19382454	-0.35129648	0.64798445	-0.86624503	-0.7096375	0.090198465	0.09399039	0.0049588657	-0.7317805	0.17744723	0.657142	0.12966259	1.3716528	-1.317589	-0.004657806	0.9588402	0.22435738	0.03383829	-0.5823754	-0.0445623	-0.7435792	-0.07139284	-0.2172259	-0.5021235	-0.48976174	0.6060519	1.9796938	3
Peter Reinhardt	0.17395262	-1.120453	-0.42125788	0.52595216	0.44148353	-0.73832256	0.38803422	0.71298194	0.06903765	-0.655737	0.2627929	-0.55077475	0.15781862	0.0013316296	0.20959225	1.0949748	-0.39722362	-0.052286442	-0.043912422	0.6307567	0.6035206	0.36289635	0.90964025	-1.0696115	-0.08307946	0.5969728	-0.8772725	-0.07831045	-0.13962018	-0.75813824	0.13657534	-0.23264453	1
Tone Vidmar	-0.03772827	-0.4595276	0.26752135	-0.5828602	-0.54012305	0.5013569	-0.016523505	0.25285345	0.0032449677	-0.7954287	0.269837	-0.9979302	0.04828381	0.35581195	-0.33482736	0.06372582	0.92386776	0.6403062	-0.14839491	0.19536486	1.7829417	1.5119402	0.13966204	-0.42691773	0.30203488	-0.6252812	-1.4953281	0.86875254	0.02855999	0.4288939	0.9104962	0.76355356	1
Senta Šetinc	-0.012964033	-0.025958218	0.027791344	-0.016019732	-0.018860288	0.01792717	-0.020947337	0.007648416	0.011989541	0.02813787	0.022154078	0.011726439	0.0091675	-0.021378271	-0.013867095	-0.02445598	-0.009842828	0.015478194	-0.0075865686	0.0029133633	-0.02706112	0.022951521	0.022972532	0.019494973	0.008049473	6.726384e-05	-0.008365184	0.0061394423	-0.006981373	0.015862308	0.015032373	-0.018858977	5
Peter Kokol	0.1998043	0.058307454	-0.60840297	-0.82285213	0.2243216	-0.5710125	0.11262999	-0.470531	-0.54815096	-0.03616752	-0.07704482	-0.8258287	-0.20475416	0.49904674	0.4345909	0.15683334	-0.103387654	0.018041017	0.24652827	0.39748323	0.7412654	0.5230443	1.6041791	-0.03565121	0.37302917	-0.41550744	-0.6055022	-0.7040182	0.03278261	-0.35462627	0.042672396	0.4982473	0
Nikola Guid	0.08279804	0.0032586157	0.72778344	-0.1850614	-0.5516008	-0.42278388	0.010304826	-0.35262492	-0.491132	0.6586793	0.07244165	-0.10353832	-1.2020853	0.18677685	0.1610888	1.087039	-0.31530473	0.2470427	-0.4270714	0.75977254	0.4920975	1.4195659	1.5398512	-0.30863547	0.3438779	-0.07032527	-1.0946696	-0.606823	0.17704181	-0.24035567	0.5031138	-0.5118567	3
Igor Škraba	0.2361043	0.45407894	-0.46852392	0.8611019	1.6931099	-0.3627487	0.31127986	-0.6805963	-0.2746565	-1.3281964	0.08983678	-0.52078253	0.37900373	-0.1279529	0.37039205	1.1013418	0.5406505	0.26788983	0.42177635	-0.033163805	0.6747841	1.643994	0.18453693	-0.11153217	0.23690157	0.37951374	-0.79473925	-0.00897258	0.10918331	-0.16498703	0.69416636	0.008884812	1
Tomaž Mohorič	0.12750463	-0.5025233	-0.20664014	0.7954052	0.85407126	-0.48387116	0.41897675	0.08873352	0.24908474	-0.4951906	-0.2499236	-0.5941187	-0.012573144	-0.41541338	0.7955176	0.4426829	0.22181381	0.28646976	-0.0035814461	1.53829	-0.048340574	0.7647866	0.43262777	-0.29255992	-0.10456397	0.059392333	-0.6396655	-0.28104234	-0.27148458	-0.45622244	0.3746765	-0.14853376	5
Eva Klemenčič	0.035326008	-0.45005897	0.22449535	0.5987822	0.5528168	0.4784212	-0.06851977	0.17900045	0.05153055	-0.5796882	-0.017260218	-0.19568619	0.62045145	-0.5194307	0.098183215	0.30980515	-0.3568981	1.5180894	0.17379111	0.1847623	0.3406294	0.0665738	1.2729336	-0.8646064	0.8405301	-0.10721869	-0.9184082	0.35815272	-0.15093961	-0.27452713	0.14804587	0.36842015	5
Jure Dimec	0.132384	-0.12504667	-0.46008417	0.62781227	0.28226516	-0.2634168	0.39181647	0.2753356	-0.27596763	-1.0510705	-0.30560118	-0.7349427	0.5676936	-0.13810965	0.3611587	0.6419984	-0.3084345	0.96722037	0.32374042	0.13137631	0.6637882	-0.010680794	0.81295043	-0.16433439	0.58486557	-0.050991822	-0.13336447	0.22429754	-0.41780397	-0.8088748	-0.29854596	0.17951944	5
Bojan Novak	-0.15734664	-0.1550193	-0.22506173	-0.43716723	0.49298352	-0.26232594	0.13566492	-0.21551496	-0.8194031	-0.06141718	-0.25575686	-0.25079915	-0.88584596	0.24426728	0.255924	-0.3023779	-0.06870419	-0.27704763	-0.16258413	0.67300266	0.9317115	0.949373	1.1599748	0.3459282	0.87695664	-0.38925484	-0.40547815	-0.25836152	-0.031421907	-0.10786918	0.32855773	0.11323532	5
Alojz Urbajs	2.0130281	-0.516002	1.2136551	0.27848104	0.6255945	-1.1159308	-1.1582305	-0.089836255	-0.40286055	0.13353992	0.25098485	-2.1017327	-0.40066826	0.65248257	-0.9691098	0.9990413	-0.44787407	0.7163218	-0.6639815	0.399734	1.3736632	1.4093317	0.016409142	-0.484105	1.0809379	0.2970027	-0.42029092	-0.5520184	-1.3280963	-0.45225343	1.3733355	0.022864249	5
Branko Zebec	1.9543253	-0.45526072	1.0822399	0.09440734	0.577102	-1.1355025	-1.0958285	-0.27478758	-0.5667196	0.17929107	0.26756954	-1.8147792	-0.40218118	0.4709997	-0.8968619	1.0225427	-0.54398316	0.7461969	-0.37055573	0.39872706	1.3506063	1.4631128	-0.28625336	-0.4477351	1.0209311	0.5348524	-0.44864842	-0.63046974	-1.1381186	-0.37872282	1.34791	0.20390047	0
Igor Kononenko	0.3699483	-0.47007358	-0.23627394	0.26209784	0.34888685	0.5519912	-0.11019365	0.559702	-0.68804485	-0.07580331	0.4578629	0.13166223	0.72256243	-0.6288886	-0.09148634	0.31328616	0.63345075	0.49261507	-0.092337504	0.8629874	0.7539136	0.7483765	-0.017949998	-0.084269956	0.04943457	-0.027967986	-0.94995993	0.8610512	-0.052465815	0.04280209	-0.02117686	0.50267345	7
Slavko Mavrič	0.10195606	-0.41990164	0.43565217	0.700364	0.90763	-0.1307736	-0.055183303	0.21926118	0.09458461	-0.99785376	0.45991132	-0.2792861	-0.22413234	-0.86925775	-0.08899286	0.8367617	-0.588292	0.57616884	0.33000267	-0.28177977	0.74602944	0.7084796	0.84113437	-0.98375326	0.19296461	0.23075022	-0.42274642	-0.50738984	0.2793236	0.042048633	1.237418	-0.529526	7
Jana Bradač	0.9586097	-0.7186175	-0.17590898	-0.32943147	0.42345026	-0.29502434	-0.5886713	-0.11982325	-0.7763657	-0.49676907	0.428156	-0.7757382	-0.3384595	-0.51854205	0.28369004	1.0710758	0.18614559	0.8311123	-0.2669939	0.7237614	1.5531877	1.3247269	1.3864628	-0.36763254	0.68611974	-0.16881746	-0.95359117	0.10982066	-0.27773145	-0.35655028	0.8202222	0.46428597	5
Tatjana Zrimec	0.30347803	-0.38296333	-0.9561083	0.81688327	0.5764532	0.67804813	0.048255358	0.17918883	-0.6906133	-0.33205664	0.38450286	-0.7931713	0.8498336	-0.480946	-0.22012427	0.20067942	0.10294377	0.054805372	-0.58955365	0.63913995	0.71321386	0.6473458	0.13400193	0.2014141	0.040864117	-0.27253976	-0.81701803	0.4085425	-0.4592038	0.11280336	0.19154628	0.46349126	0
Tanja Urbančič	-0.09034663	-0.4516743	0.37611303	0.30692226	0.42129588	0.39181894	-0.48831043	-0.033525996	-0.39119118	-0.18409969	-0.06265626	0.2346278	0.7886998	-0.2106112	-0.42545468	0.6672577	-0.14596672	0.7957536	-0.48050895	0.65968895	0.86988455	-0.024122754	1.0546311	-0.8932753	0.06792165	-0.18019554	0.000723824	-0.11851885	0.17369038	-0.53800374	0.14202689	0.26774114	7
Davor Bonačić	0.3433565	-0.1748236	-0.6040462	-0.27656275	0.44075197	-0.46467614	0.18081813	-0.7477047	-0.474616	-0.69743997	-0.5906937	-0.8072027	-0.8176385	0.27212155	-0.3992524	0.16410133	0.20796375	-0.5230836	-0.43519583	0.8859188	0.77134734	0.82366323	1.246057	0.30046687	0.7993084	-0.12476064	0.1381402	-0.5616854	-0.4139048	-0.3011744	0.9989717	0.10731315	5
Elizabeta Kmecl	0.9702038	-0.71691483	-0.16390939	-0.34630817	0.41453332	-0.2965015	-0.5772242	-0.119753115	-0.7550803	-0.48936117	0.41762277	-0.77863765	-0.33037615	-0.50677776	0.28632337	1.082238	0.21571179	0.7968824	-0.2566684	0.71405566	1.5031495	1.3638016	1.3878797	-0.37172422	0.67310965	-0.15868673	-0.9606107	0.10982158	-0.3020292	-0.32240513	0.82848823	0.45447502	5
Borut Robič	-0.09164723	0.09491069	0.2508085	0.5213401	0.6445618	-0.041267984	-0.4557642	0.61278176	0.08323856	-0.8081738	0.58033633	-0.13000129	0.3556769	0.08033018	0.58883756	1.3638487	-0.75631636	0.34142175	0.11062519	-0.18835688	1.106401	0.8990096	0.47917697	-0.847642	0.26206046	0.24666962	-0.5000386	-0.30366728	0.6423803	0.10480553	0.93172115	0.047707297	3
Petar Brajak	0.23860236	-0.8042963	-0.22721112	0.24986356	0.22585832	0.54390603	-0.3116273	-0.41425934	-0.04739928	-0.30287322	0.1826524	-0.76419246	-0.32437542	-0.55267155	0.2672319	0.4052495	0.5715684	0.065482736	0.10717506	0.7070451	0.5220064	0.6110236	0.98122877	0.8574787	0.6964278	0.7823424	0.4341786	-0.23485559	-0.5131937	-0.18007676	0.2265229	1.1461403	0
Janez Benkovič	1.0817633	-0.534676	-0.41783026	-0.23614058	0.48287237	-0.6091264	-0.5090146	0.4735429	0.17388031	-0.69073504	-0.46749628	0.31809288	0.7648101	-0.5075973	0.17950843	0.46114483	-0.05111873	0.71016407	-0.41147462	0.383063	0.7542519	-0.6189198	0.40914848	0.009962038	1.2024704	-0.06884321	-0.3711216	0.2597352	-0.70056206	-0.18054773	1.0398259	0.22254595	7
Bano Diallo	-0.0016474724	0.019423053	0.0051826164	-0.011283815	-0.009131856	-0.0042688474	-0.023459554	-0.017085887	0.015100203	0.006626807	-0.016073063	-0.02820956	-0.019987978	-0.02196934	0.025992863	0.019410782	0.028769396	-0.0092647	0.030076727	0.030528016	0.016820483	0.007540539	-0.026459903	-0.013041072	0.02151896	0.0084333345	-0.009248063	0.028841227	0.0022151321	-0.029186405	0.010221042	0.026675269	0
