m#node	C#node2vec-0	C#node2vec-1	C#node2vec-2	C#node2vec-3	C#node2vec-4	C#node2vec-5	C#node2vec-6	C#node2vec-7	C#node2vec-8	C#node2vec-9	C#node2vec-10	C#node2vec-11	C#node2vec-12	C#node2vec-13	C#node2vec-14	C#node2vec-15	C#node2vec-16	C#node2vec-17	C#node2vec-18	C#node2vec-19	C#node2vec-20	C#node2vec-21	C#node2vec-22	C#node2vec-23	C#node2vec-24	C#node2vec-25	C#node2vec-26	C#node2vec-27	C#node2vec-28	C#node2vec-29	C#node2vec-30	C#node2vec-31	cD#class
java.awt.CheckboxMenuItem	0.21089227	-0.2712966	-0.28438714	-0.025560439	-0.429894	-0.05112019	0.5168801	-0.7615213	-0.65378124	0.16405988	0.2945839	-1.0920562	-0.19794904	-0.1857069	0.35902667	-0.043002382	-0.7428289	0.31168592	-0.33541036	-0.15536669	0.053691354	0.62824446	0.4249342	0.17206681	0.47403666	-0.06513203	-0.84855324	0.1592885	0.5260938	0.36541662	-0.31228647	0.5753377	2
java.awt.Choice	0.3320506	-0.40793774	-0.39380923	0.39627516	0.18243672	-0.027013233	0.40233165	-0.36602518	0.16277605	-0.44523564	0.11483634	-0.5668215	0.17896198	-0.15538423	0.22855337	-0.07412286	0.15311122	0.068481654	-0.10846879	0.16918696	0.50427073	1.0891322	0.3240959	0.5081514	-0.06891165	0.124182835	-0.6382406	0.2303542	0.09374333	0.096730664	-0.41491374	0.7159458	2
java.awt.Color	-0.016269743	-0.69157636	-0.29772505	0.04350414	-0.69644237	-0.10927346	0.06736834	-0.21218887	0.021278027	-0.21718496	0.21311209	-0.3655199	0.117499195	0.08149162	0.23029959	-0.094608456	0.43889564	-0.22899611	-0.2056688	0.845854	0.6049123	0.7561973	0.47270343	0.8236239	0.1054161	0.7496266	-0.71317357	-0.008366043	-0.079946235	-0.38446903	0.17111975	0.3721675	2
java.awt.ColorPaintContext	0.75457513	-0.30405638	0.04906326	-0.37561756	-0.7003368	-0.14457285	0.4950044	-0.048637185	-0.23119123	-0.096952096	0.39437285	-0.11424557	0.52579784	0.0036319962	-0.08330161	0.28805605	0.30485958	0.070740595	-0.5988515	0.5083261	0.036347833	0.4944634	0.070726864	0.47871074	-0.24795991	0.52410764	-0.15891236	-0.30837035	0.036604173	-0.69562477	0.45562792	0.23200294	2
java.awt.Component	-0.09944976	-0.26794392	-0.069060884	0.6338921	0.12103693	-0.25743303	-0.031946596	-0.50736934	-0.08804104	-0.3654829	0.14010139	-0.73124135	0.24534847	0.20246138	-0.12869854	-0.33931708	-0.05645798	-0.625078	-0.21789995	0.27810347	0.6329123	1.0733006	0.70376426	0.5103651	-0.040517956	0.14040525	-0.2893872	0.33772835	-0.11365614	0.008143705	0.21462713	0.4147963	2
java.awt.ComponentOrientation	0.29396844	-0.81152517	-0.1387656	0.26287383	0.16370988	0.057616584	0.24859677	-0.49064276	0.03855026	-0.046434116	-0.09902903	-0.7423881	0.30184343	-0.09296747	-0.012701315	-0.34592918	0.48503226	-0.067115985	0.3059986	0.7595735	0.30541384	0.6015023	0.52608126	0.519333	0.11865407	0.1803949	-0.3672673	0.34887916	0.37028483	0.22382952	-0.39363346	0.048259653	2
java.awt.Composite	0.029097103	-0.46579584	-0.7509483	-0.07305899	-0.55279523	-0.18137746	-0.34742257	0.48924157	-0.10727826	0.034075696	0.32942554	-0.12099257	0.26488462	-0.08373486	0.69627815	0.5646512	1.0048178	-0.06799123	-0.7454528	1.098807	0.034847356	1.6877068	-0.21459511	0.2225854	0.22969127	0.48989338	-0.18069479	-0.4240215	-0.12044307	-0.7493834	0.45871547	0.0977606	2
java.awt.CompositeContext	0.24644005	-0.3427699	-0.37599903	-0.3298157	-0.67957795	-0.26970363	-0.12220903	0.30302793	-0.23530385	-0.21188965	0.43974805	-0.23250675	0.5175379	-0.13271019	0.5331295	0.3272534	1.188431	-0.0031942734	-0.9264014	1.4569046	0.17042488	1.6706698	-0.5818009	-0.06032016	0.2062225	0.11984861	-0.042679567	-0.65606743	-0.5149519	-0.7453364	0.4181938	0.1924052	2
java.awt.Container	0.30967703	-0.47676727	0.22098467	0.47137916	0.19236983	-0.30129611	0.37284118	-0.59926134	0.16410835	-0.46442452	0.11800858	-0.75178367	0.47980085	-0.11419985	0.068956085	-0.40382633	0.26317737	-0.31388527	-0.030798499	0.23621984	0.47002277	0.6959555	0.6652027	0.73318803	-0.013359173	0.3180859	-0.5635115	0.32553434	-0.0700984	-0.04567827	0.029486435	0.34666944	2
java.awt.ContainerOrderFocusTraversalPolicy	0.06976585	-0.5841639	0.49369732	0.40566647	0.017723827	0.2887137	0.124153785	-0.3809632	-0.22691783	-0.1719816	0.22797507	-0.40882796	0.51110613	-0.0063050003	0.31732655	-0.49312204	0.25174963	-0.64794075	0.35241422	0.37735188	0.18405917	0.5024579	0.7093166	0.32712176	0.106156744	0.20780881	-0.24135329	0.27457693	-0.2801907	-0.5191287	0.30236393	-0.023397401	2
java.awt.Cursor	-0.27995217	-0.39604267	-0.041342344	0.07212436	0.3903128	-0.17725316	0.24015668	-0.5151868	0.29033965	0.18776762	-0.24032478	-1.200478	0.116819434	0.10211979	-0.12606023	-0.44921455	0.25924402	-0.086392656	-0.056411862	0.7783215	0.13330455	0.7790361	0.40603706	0.47490886	0.1525563	0.040845297	-0.33997783	0.34429872	-0.1535894	-0.2467393	-0.35932547	0.36544436	2
java.awt.DefaultFocusTraversalPolicy	-0.027060146	-0.4926438	0.42669442	0.24795893	0.016392058	0.28833288	0.005554521	-0.3240895	-0.10336534	-0.31374827	0.15585789	-0.54422337	0.44236553	-0.22893554	0.073911324	-0.4124305	0.41399226	-0.582613	0.08410939	0.4399922	0.14250025	0.5875775	0.66759914	0.06902064	0.0089936135	0.25313687	-0.047524527	0.32566318	-0.16950083	-0.19824582	0.22619921	0.048985023	2
java.awt.DefaultKeyboardFocusManager	0.53543156	-0.55839854	-0.14343481	0.6963551	-0.35406005	-0.27150565	-0.1628771	-0.35731068	-0.39254048	-0.21663795	-0.06534756	-0.66989446	0.31616053	-0.35927787	0.6947008	-0.43419233	0.13570261	-0.5812175	0.28776342	0.046375055	-0.30772734	0.6857611	0.90444356	0.5758749	-0.1968146	-0.09245407	-0.15323135	0.56610227	-0.55998445	-0.22286606	0.5008588	-0.019784356	2
java.awt.Desktop	-0.044418458	-0.10073966	0.16274646	0.16406143	-0.3713578	-0.3883347	-0.16718462	-0.13411918	-0.50231576	-0.256684	-0.0623545	-0.08982631	0.24460743	-0.28084496	-0.677799	0.003450668	-0.29010385	0.6963815	0.5287236	0.6498031	-0.1585053	0.41332477	0.03189576	-0.2859609	0.21462162	-0.64626294	-0.4954524	0.05095725	-0.14912687	-0.69071865	-0.1623111	-0.23023897	2
java.awt.Dialog	0.18348533	-0.6005869	0.12280229	0.18517216	0.089574344	-0.09544428	0.10944034	-0.69834566	0.25328025	-0.7832231	0.37347868	-0.4010382	0.2637788	-0.2367961	0.20661873	0.08482567	-0.069027215	-0.17903727	0.064240076	0.5764053	0.25003144	0.87564194	0.43783915	0.6599553	0.09479959	0.014750253	-0.28601977	0.40527335	0.23885982	0.0007153229	-0.25546145	0.59357375	2
java.awt.Dimension	0.24126966	-0.61406344	0.18503469	0.28699976	-0.14550607	-0.3705876	-0.04115425	-0.81276286	0.18794674	0.07543732	0.14116155	-0.30536088	-0.26682332	0.18158288	-0.4117396	-0.32590196	-0.06965606	0.15854637	-0.11621378	0.6608097	0.8719621	0.78773767	0.8683571	0.7970086	-0.22692135	0.57548714	-0.40435392	0.3571642	-0.061683692	0.07198164	0.31470868	0.46325383	2
java.awt.DisplayMode	-0.41089717	-0.4402502	0.1261612	0.043291163	-0.37037164	0.06782597	0.3238878	0.15071209	-0.54167664	-0.38866898	-0.15314475	-0.009615448	0.15940371	0.081907794	-0.2915667	-0.13842474	0.046841558	-0.09581238	0.44521713	0.19927506	-0.10412563	0.7161703	0.62951815	-0.33187464	-0.34909642	-0.0839635	0.44839615	-0.17054194	0.08812141	-0.3409513	0.3455866	0.46549147	2
java.awt.Event	0.1208293	-0.57279485	-0.055505272	-0.04271799	-0.29657817	-0.09080557	0.5263825	-0.65811414	-0.15808675	-0.08054107	-0.023332212	-1.0819027	0.09418064	-0.14024824	0.26152745	-0.3721701	-0.04334131	-0.10392672	-0.19744615	0.30871007	0.42685527	0.58640647	0.55197805	0.5510541	0.15225539	0.120311335	-0.8273808	0.43847007	0.37441254	0.23001985	-0.4187289	-0.09875596	2
java.awt.EventDispatchThread	0.273753	0.3737514	0.2210706	0.5340456	-0.46517718	-0.54512995	-0.06883102	0.27401263	-0.2093695	0.48577926	0.41461217	0.047401544	0.2606346	-0.5453175	0.14759439	0.2965377	0.067221686	0.15464014	0.16957691	0.13629384	-0.14618294	1.1930524	0.3321262	-0.37085253	0.30141458	0.4534636	0.0606267	0.43736783	0.36465123	0.011380415	-0.672118	-0.5396142	2
java.awt.EventFilter	0.119722426	-0.67741585	-0.1346056	-0.2202289	-0.65216076	-1.1123959	-0.28560993	-0.75172204	-0.8097316	-0.52910644	-0.38415965	-0.90485084	-0.31145215	-0.15641092	0.5926459	-0.024236023	-0.47203705	-0.7171271	-0.17421709	-0.20900916	0.6203374	0.68312216	0.5329636	-0.43138325	-0.04302681	-0.43699646	-1.085023	0.36768764	0.030636137	0.121379636	0.18858883	0.17997949	2
java.awt.EventQueue	0.19013536	-0.09518416	0.14592683	-0.43125504	-0.62457556	-0.24077909	-0.34502065	-0.022119425	-0.19414937	0.124071926	-0.222273	-0.27364755	0.09624767	-0.5383902	0.14486845	0.31597626	-0.95726395	-0.34843513	-0.4649613	0.41120347	0.1550396	0.9171105	0.20071311	-0.1834994	-0.541206	0.3923766	-0.34280285	0.28908095	0.14675893	-0.016793052	-0.5015621	0.59716356	2
java.awt.EventQueueItem	0.1157481	-0.14745267	0.11427441	-0.046809964	0.18199196	-0.37420857	0.22213425	0.2204125	-0.61120075	0.09791387	-0.024502354	-0.16929805	-0.019419977	-0.3338173	-0.20880818	0.06465022	0.04071613	0.16837312	0.09872897	0.20555298	-0.018353922	0.3297101	0.123687685	-0.23287933	0.025055274	-0.020414615	-0.17160428	0.13348264	0.011104594	-0.29297596	0.15770245	0.16052118	2
java.awt.FileDialog	0.17762943	-0.57981366	0.032871716	0.19664517	0.121129535	-0.15327434	0.061616473	-0.69597495	0.10292483	-0.8475719	0.21014415	-0.38090977	0.43824524	-0.29816866	0.095405154	-0.02044572	0.09449063	-0.14123495	0.2103011	0.51126534	0.18429208	0.8732964	0.29409686	0.6894846	0.18235697	0.07270287	-0.28317153	0.50164723	0.27572542	-0.085438855	-0.337549	0.5126631	2
java.awt.FlowLayout	0.3721809	-0.43804452	0.48429742	0.109369874	0.13306609	-0.030137276	0.05482053	-0.34073806	-0.2019829	-0.05011397	0.33118355	-0.4281165	0.071235195	0.067036934	-0.30090213	-0.5068783	0.026364837	-0.09902849	0.065005675	0.2984072	0.4353097	0.2728545	0.8800982	0.2727898	-0.32234606	0.5358308	-0.21714395	0.38257173	-0.17136313	-0.10785613	0.24425861	0.3169358	2
java.awt.FocusManager	0.11743946	-0.1832684	0.35136256	0.17551346	0.08014412	-0.21829957	0.28548142	0.21508776	-0.6390961	0.17400002	0.1568368	-0.20916134	0.15817162	0.08143742	0.04567416	-0.203043	-0.33790165	0.093340956	0.17859422	0.34770653	0.15187614	0.24512605	0.35209972	0.02753032	0.18224573	0.3214907	-0.18691824	-0.124358535	-0.0754236	-0.5723781	0.019949185	0.004507196	2
java.awt.FocusTraversalPolicy	0.103289016	-0.75417703	0.36403018	0.28697112	-0.10637044	-0.2711225	0.029966595	-0.6408381	0.05789022	-0.26366833	0.13481003	-0.557026	0.4646351	-0.23669708	0.2944922	-0.42014405	0.37776512	-0.7868021	0.42943057	0.23805584	-0.049443867	0.5943711	0.7627984	0.6025338	-0.080745466	0.017574875	-0.2765442	0.52215564	-0.12255113	-0.30511588	0.16867496	-0.06373638	2
java.awt.Font	-0.27847895	-0.5419897	-0.3385364	0.14660853	-1.0282078	0.17185764	0.08732703	-0.48510343	0.16187261	-0.066062644	0.16592973	-0.74283236	-0.24336752	0.019811898	0.14164549	0.22138928	-0.080755904	0.36224142	0.22833642	0.5405488	0.4504626	0.7847365	0.72534573	0.38349923	0.51011926	0.11031518	-0.77095205	0.18542004	0.5581995	-0.055743657	-0.2304129	0.3553601	2
java.awt.FontFormatException	0.036148626	-0.32462412	0.057810694	-0.306686	0.03202743	-0.5224157	0.29567024	0.16166955	0.0049681785	-0.07892784	0.40325406	-0.026524993	0.21216136	-0.791241	-0.01329342	-0.45259154	0.0070876274	0.26844046	0.20849322	0.24176277	-0.052809354	0.5522032	0.04862869	-0.3986826	-0.42107776	-0.14742047	0.03855316	0.08422328	-0.1024116	-0.17418735	-0.06185982	0.18921249	2
